timeStep pedestrianId x-PID4 y-PID4
1 1 1.3396084131201484 29.29922283423222
2 1 1.419789730754413 28.78961739003615
3 1 1.6245310859241529 27.471682504824713
4 1 1.9167967458599038 25.589992299256306
5 1 2.2705667422942586 23.315051498902406
6 1 2.6438645242549543 20.763219298788638
7 1 3.021898668940686 18.0321652951507
8 1 4.696489999796225 15.705266078119948
9 1 7.1784848909974155 14.24716760689126
10 1 10.047304583591496 14.937622009128301
11 1 12.320519638807282 17.015371654072737
12 1 14.429859459471167 19.348127477959743
13 1 16.45809187048644 21.75452591561459
13 2 1.55231818214738 28.820498967572306
14 1 18.914582115877028 23.42367851998737
14 2 1.7131821048616056 27.687692011296587
15 1 21.87727670409973 23.279802242915075
15 2 1.942943269098009 26.070338475427526
16 1 23.962600484160603 21.11283988149033
16 2 2.2207361015771445 24.114923110092274
17 1 25.112436079138597 18.159150931794187
17 2 2.532477250755239 21.92371230239549
18 1 25.751202169112698 15.021547118261347
18 2 2.688439919103479 19.553385320909893
19 1 26.294872692832094 11.853415190416701
19 2 3.4157061648489284 17.188666277021387
20 1 26.804028893476247 8.678619062175812
20 2 5.134526691542388 15.312598536705712
21 1 27.069746901504473 5.471890113649935
21 2 7.3613970319086794 14.258588896338846
22 1 27.340556852518347 2.264644297411512
22 2 9.85154153651546 14.843367069793912
23 1 27.379096971675832 1.9223091725911856
23 2 11.888494876077246 16.537239640221234
24 2 13.710472294422212 18.552835114479553
24 3 2.2122638827358996 29.102966967994703
25 2 15.539071895874986 20.581183923292876
25 3 2.249398410084901 28.61299910374738
26 2 17.291734055973862 22.57669130222707
26 3 2.302299864719771 27.91343829396556
27 2 19.648673191010754 23.566188164606192
27 3 2.3663759578546917 27.06766261325959
28 2 22.17840594345216 23.22078030070303
28 3 2.438171261727752 26.119870447983924
29 2 23.92044430095017 21.17374886976675
29 3 2.5153506651392195 25.10090368416183
30 2 24.949943782746903 18.685029294309427
30 3 2.596496621671195 24.032296030293608
31 2 25.573359796889687 16.007852245356233
31 3 2.638362656334739 22.927221599668545
32 2 26.0385681026356 13.28802905898957
32 3 2.6401553351227403 21.796577272429044
33 2 26.50366369053191 10.57399721684064
33 3 2.644247937267548 20.649007902041866
34 2 26.869026323588667 7.850193966794784
34 3 2.6952196569878106 19.49181535192936
35 2 27.092437988648044 5.103166511572959
35 3 2.9232231122814 18.351314087505276
35 4 2.013418471248945 28.442979756636383
36 2 27.32833241066182 2.359552381135234
36 3 3.372218256846681 17.273929085332025
36 4 2.227250236174779 26.323670259955936
37 2 27.378280159697553 1.9239777577409019
37 3 4.056671740910054 16.33637437247555
37 4 2.5328467428055075 23.297854669263067
38 3 4.903262589487591 15.514746160359929
38 4 2.681812405480853 19.62127452334015
39 3 5.780098558933316 14.735987287812602
39 4 4.373024338262117 16.028469516432253
40 3 6.857515596453987 14.288800090355934
40 4 5.581403260715316 14.905786123568753
41 3 8.028175787093362 14.252070461455787
41 4 6.545862754062334 14.419999822786444
42 3 9.181695783097286 14.49376687769914
42 4 7.67243834007765 14.25480426962041
43 3 10.234095811574305 15.031883952397402
43 4 8.811121113859292 14.409750104374424
44 3 11.158393005430133 15.77117761833907
44 4 9.885803179503988 14.850272185154676
45 3 11.972782592355024 16.62936404710019
45 4 10.850386481865767 15.529591476619109
46 3 12.767222294072393 17.508844976440702
46 4 11.715616957596975 16.345389663447904
46 5 1.4131838390374984 28.744856641467617
47 3 13.562368745259139 18.38827347144162
47 4 12.50896219020205 17.224916175706763
47 5 1.640154909604524 27.29626238675552
48 3 14.357555055690185 19.26807477476161
48 4 13.301365987137505 18.10181277960693
48 5 1.964223101770999 25.228033048835485
49 3 15.15201143697194 20.14882005799446
49 4 14.095287351052026 18.97993115507114
49 5 2.3559872049264103 22.727491348601095
50 3 15.933408655779685 21.04040442893589
50 4 14.891873033902934 19.857555590337103
50 5 2.653531466520965 19.90362139322715
51 3 16.631152836662057 21.993660910347163
51 4 15.722079700172365 20.70538650054555
51 5 3.5057710702745357 17.010854750379064
52 3 17.523605539669695 22.764663484679055
52 4 16.363205578998077 21.662858572376702
52 5 5.730075614172788 14.795232482983847
53 3 18.561495113951032 23.300733577029977
53 4 17.172235059812735 22.494214234689498
53 5 8.775029043142222 14.402327852603293
54 3 19.69158657498728 23.59122358126002
54 4 18.135155794436987 23.131530225407666
54 5 11.525214679931624 16.135437252607097
55 3 20.855643181358122 23.557728484721093
55 4 19.216730172518435 23.493378397927682
55 5 13.820165283702176 18.673661617748206
56 3 21.991238406995347 23.258680726670125
56 4 20.40836836481797 23.614204786137282
